#	profile	energy	nuELumNum	nuEBarLumNum	nuMuLumNum	nuMuBarLumNum	nuELumEnergy	nuEBarLumEnergy	nuMuLumEnergy	nuMuBarLumEnergy
54	6.78	1.4694177e+49	1.1113198e+49	2.8278037e+48	2.6880531e+48	9.9626517e+49	7.5347481e+49	1.9172509e+49	1.8225e+49
54	6.8	1.4177989e+49	1.0733478e+49	2.7293989e+48	2.594974e+48	9.6410324e+49	7.2987649e+49	1.8559912e+49	1.7645823e+49
54	6.82	1.3671998e+49	1.0358088e+49	2.6326609e+48	2.5033329e+48	9.3243024e+49	7.0642161e+49	1.7954747e+49	1.707273e+49
54	6.84	1.3177861e+49	1.0003076e+49	2.5392011e+48	2.4153025e+48	9.0136569e+49	6.8421039e+49	1.7368135e+49	1.6520669e+49
54	6.86	1.2699106e+49	9.6571541e+48	2.4484794e+48	2.3297647e+48	8.711587e+49	6.6248077e+49	1.6796568e+49	1.5982186e+49
54	6.88	1.2257544e+49	9.3214003e+48	2.3633461e+48	2.2487607e+48	8.4331902e+49	6.4131234e+49	1.6259821e+49	1.5471474e+49
54	6.9	1.1815315e+49	8.997275e+48	2.2791444e+48	2.1691681e+48	8.1525673e+49	6.2081197e+49	1.5726097e+49	1.496726e+49
54	6.92	1.1392854e+49	8.6805076e+48	2.1980837e+48	2.0922322e+48	7.8838547e+49	6.0069113e+49	1.5210739e+49	1.4478247e+49
54	6.94	1.0982468e+49	8.3814198e+48	2.1200934e+48	2.0185854e+48	7.6218327e+49	5.8167053e+49	1.4713448e+49	1.4008983e+49
54	6.96	1.0584003e+49	8.0912282e+48	2.0443868e+48	1.9471042e+48	7.3664661e+49	5.6314948e+49	1.4228932e+49	1.3551845e+49
54	6.98	1.0207624e+49	7.8083267e+48	1.9721081e+48	1.8784736e+48	7.1249213e+49	5.4502121e+49	1.3765315e+49	1.3111746e+49
54	7	9.8366443e+48	7.5331025e+48	1.9011825e+48	1.8112849e+48	6.885651e+49	5.2731718e+49	1.3308278e+49	1.2678995e+49
54	7.02	9.478792e+48	7.2687575e+48	1.8328662e+48	1.7466179e+48	6.654112e+49	5.1026677e+49	1.2866721e+49	1.2261257e+49
54	7.04	9.1296398e+48	7.0119979e+48	1.7663121e+48	1.6836694e+48	6.4272664e+49	4.9364465e+49	1.2434837e+49	1.1853032e+49
54	7.06	8.8061317e+48	6.7697727e+48	1.7042684e+48	1.6247979e+48	6.217129e+49	4.7794595e+49	1.2032135e+49	1.1471073e+49
54	7.08	8.4773561e+48	6.5273841e+48	1.6415448e+48	1.5654455e+48	6.0019681e+49	4.621388e+49	1.1622137e+49	1.1083354e+49
54	7.1	8.1675978e+48	6.2981503e+48	1.5823736e+48	1.5094169e+48	5.7989944e+49	4.4716867e+49	1.1234853e+49	1.071686e+49
54	7.12	7.8641386e+48	6.0740775e+48	1.5244494e+48	1.4545908e+48	5.5992667e+49	4.3247432e+49	1.085408e+49	1.0356686e+49
54	7.14	7.5796927e+48	5.861269e+48	1.469912e+48	1.4028491e+48	5.4119006e+49	4.1849461e+49	1.0495171e+49	1.0016343e+49
54	7.16	7.2994213e+48	5.6529388e+48	1.4162933e+48	1.352038e+48	5.2263857e+49	4.0475042e+49	1.014066e+49	9.6805923e+48
54	7.18	7.0268321e+48	5.4497713e+48	1.3640966e+48	1.3025505e+48	5.0452654e+49	3.9129358e+49	9.7942133e+48	9.3523125e+48
54	7.2	6.7698218e+48	5.2600507e+48	1.3150432e+48	1.2561232e+48	4.8742717e+49	3.7872365e+49	9.4683114e+48	9.0440871e+48
54	7.22	6.522031e+48	5.0714142e+48	1.2672498e+48	1.2106383e+48	4.7089064e+49	3.6615611e+49	9.1495433e+48	8.7408083e+48
54	7.24	6.2761482e+48	4.8905132e+48	1.2203731e+48	1.1662976e+48	4.5439313e+49	3.5407315e+49	8.8355015e+48	8.4439947e+48
54	7.26	6.0456989e+48	4.7176131e+48	1.1761459e+48	1.1243163e+48	4.3891774e+49	3.4249871e+49	8.5388192e+48	8.1625361e+48
54	7.28	5.8130555e+48	4.5460278e+48	1.1317562e+48	1.0823094e+48	4.2319044e+49	3.3095082e+49	8.2391852e+48	7.8792126e+48
54	7.3	5.5961867e+48	4.3850607e+48	1.0902876e+48	1.0430225e+48	4.0852163e+49	3.2010943e+49	7.9590997e+48	7.614064e+48
54	7.32	5.3902068e+48	4.2279977e+48	1.0505362e+48	1.0051801e+48	3.9456314e+49	3.0948943e+49	7.6899251e+48	7.3579181e+48
54	7.34	5.1898999e+48	4.0749553e+48	1.0118529e+48	9.6834133e+47	3.8093865e+49	2.9910172e+49	7.4270006e+48	7.1076254e+48
54	7.36	4.9956404e+48	3.9293585e+48	9.7458435e+47	9.3297183e+47	3.6767913e+49	2.8920078e+49	7.1729408e+48	6.8666727e+48
54	7.38	4.8026813e+48	3.7867729e+48	9.3774312e+47	8.9809647e+47	3.5443788e+49	2.7946384e+49	6.9205442e+48	6.627952e+48
54	7.4	4.6272399e+48	3.6535325e+48	9.0393211e+47	8.6593239e+47	3.4241575e+49	2.7036141e+49	6.6890976e+48	6.4078997e+48
54	7.42	4.4470847e+48	3.5175407e+48	8.6928501e+47	8.330088e+47	3.2997369e+49	2.6100152e+49	6.4500948e+48	6.1809253e+48
54	7.44	4.2777971e+48	3.3925609e+48	8.3697329e+47	8.0242623e+47	3.182681e+49	2.5240653e+49	6.2270812e+48	5.9700511e+48
54	7.46	4.1141891e+48	3.2671379e+48	8.0534062e+47	7.7228376e+47	3.0691851e+49	2.4372848e+49	6.007841e+48	5.7612369e+48
54	7.48	3.9564677e+48	3.1493493e+48	7.751188e+47	7.4362035e+47	2.9594379e+49	2.3557133e+49	5.7978886e+48	5.5622802e+48
54	7.5	3.8073903e+48	3.0365988e+48	7.4642947e+47	7.1634871e+47	2.8555427e+49	2.2774491e+49	5.598221e+48	5.3726153e+48
54	7.52	3.6595765e+48	2.9239404e+48	7.1790789e+47	6.8919909e+47	2.7520015e+49	2.1988032e+49	5.3986673e+48	5.1827772e+48
54	7.54	3.518044e+48	2.8176623e+48	6.9073746e+47	6.634045e+47	2.6526051e+49	2.1245174e+49	5.2081605e+48	5.00207e+48
54	7.56	3.3833394e+48	2.713511e+48	6.6461574e+47	6.3847514e+47	2.5578046e+49	2.0514143e+49	5.024495e+48	4.8268721e+48
54	7.58	3.2533731e+48	2.6159395e+48	6.3966759e+47	6.1479123e+47	2.4660568e+49	1.9828821e+49	4.8486803e+48	4.6601175e+48
54	7.6	3.1275735e+48	2.5180976e+48	6.152224e+47	5.9143712e+47	2.3769558e+49	1.9137542e+49	4.6756903e+48	4.4949221e+48
54	7.62	3.0067126e+48	2.4268961e+48	5.9198141e+47	5.693536e+47	2.291115e+49	1.8492948e+49	4.5108984e+48	4.3384745e+48
54	7.64	2.8894172e+48	2.3380118e+48	5.6939345e+47	5.4787441e+47	2.2075147e+49	1.786241e+49	4.350166e+48	4.1857605e+48
54	7.66	2.7732799e+48	2.2493751e+48	5.4697347e+47	5.2652766e+47	2.1243324e+49	1.7230213e+49	4.1898168e+48	4.0332019e+48
54	7.68	2.6658569e+48	2.1680345e+48	5.2629214e+47	5.0686422e+47	2.0473781e+49	1.6650505e+49	4.0419237e+48	3.8927172e+48
54	7.7	2.5638986e+48	2.0875229e+48	5.0637384e+47	4.8778289e+47	1.9742019e+49	1.6073926e+49	3.8990786e+48	3.7559283e+48
54	7.72	2.4614753e+48	2.0098622e+48	4.8664581e+47	4.6902124e+47	1.9002589e+49	1.5516136e+49	3.7569056e+48	3.620844e+48
54	7.74	2.3661819e+48	1.9362295e+48	4.6817071e+47	4.5139147e+47	1.8314248e+49	1.4986416e+49	3.6236413e+48	3.49377e+48
54	7.76	2.2724485e+48	1.8630921e+48	4.4993603e+47	4.3396057e+47	1.7634201e+49	1.4457595e+49	3.4915036e+48	3.367534e+48
54	7.78	2.1812311e+48	1.7944697e+48	4.324137e+47	4.1732002e+47	1.6969978e+49	1.3960974e+49	3.3641786e+48	3.2467497e+48
54	7.8	2.0958053e+48	1.7279034e+48	4.1580292e+47	4.0144525e+47	1.6347281e+49	1.3477647e+49	3.2432628e+48	3.131273e+48
54	7.82	2.0140349e+48	1.6628555e+48	3.9978675e+47	3.8608169e+47	1.5749753e+49	1.300353e+49	3.1263324e+48	3.0191588e+48
54	7.84	1.9321614e+48	1.6006155e+48	3.8400282e+47	3.7106398e+47	1.5148145e+49	1.2548826e+49	3.0105821e+48	2.9091416e+48
54	7.86	1.8570219e+48	1.5407028e+48	3.6927322e+47	3.5692861e+47	1.4596192e+49	1.2109924e+49	2.9024875e+48	2.8054589e+48
54	7.88	1.7824136e+48	1.4837916e+48	3.5487296e+47	3.43219e+47	1.4045419e+49	1.1692278e+49	2.7963989e+48	2.7045657e+48
54	7.9	1.7105876e+48	1.4277374e+48	3.4089918e+47	3.2986072e+47	1.3513642e+49	1.1279126e+49	2.6931035e+48	2.6058997e+48
54	7.92	1.6419956e+48	1.3739461e+48	3.2753178e+47	3.1707093e+47	1.3004606e+49	1.0881653e+49	2.5940517e+48	2.5112017e+48
54	7.94	1.5771785e+48	1.3218349e+48	3.1478818e+47	3.0482319e+47	1.2522797e+49	1.0495369e+49	2.4994182e+48	2.4202961e+48
54	7.96	1.5153408e+48	1.2741268e+48	3.0280577e+47	2.933922e+47	1.2062113e+49	1.0142049e+49	2.4103339e+48	2.3354019e+48
54	7.98	1.4520394e+48	1.2235638e+48	2.9038898e+47	2.8147254e+47	1.1587274e+49	9.7640393e+48	2.3173041e+48	2.2461509e+48
54	8	1.3939109e+48	1.17824e+48	2.790836e+47	2.7066687e+47	1.1151287e+49	9.4259199e+48	2.2326688e+48	2.165335e+48
54	8.02	1.3389863e+48	1.1341876e+48	2.6829419e+47	2.6030176e+47	1.073867e+49	9.0961849e+48	2.1517194e+48	2.0876201e+48
54	8.04	1.2845146e+48	1.0908532e+48	2.5762473e+47	2.5006694e+47	1.0327498e+49	8.7704601e+48	2.0713029e+48	2.0105382e+48
54	8.06	1.2328182e+48	1.04913e+48	2.4744675e+47	2.4027817e+47	9.9365147e+48	8.4559881e+48	1.9944208e+48	1.9366421e+48
54	8.08	1.1826698e+48	1.0096742e+48	2.3766247e+47	2.3091118e+47	9.5559716e+48	8.1581676e+48	1.9203128e+48	1.8657623e+48
54	8.1	1.1347564e+48	9.7058829e+47	2.2819296e+47	2.2178617e+47	9.1915267e+48	7.8617651e+48	1.848363e+48	1.796468e+48
54	8.12	1.0883058e+48	9.3361095e+47	2.1909252e+47	2.1305542e+47	8.8370433e+48	7.5809209e+48	1.7790312e+48	1.73001e+48
54	8.14	1.0457321e+48	8.9845315e+47	2.1064096e+47	2.0489328e+47	8.5122595e+48	7.3134087e+48	1.7146174e+48	1.6678313e+48
54	8.16	1.0023973e+48	8.6401397e+47	2.0215599e+47	1.9675547e+47	8.1795618e+48	7.050354e+48	1.6495929e+48	1.6055246e+48
54	8.18	9.6221186e+47	8.314974e+47	1.9423698e+47	1.8913575e+47	7.870893e+48	6.8016487e+48	1.5888585e+48	1.5471304e+48
54	8.2	9.2325765e+47	7.9958892e+47	1.865267e+47	1.8170042e+47	7.5707128e+48	6.5566292e+48	1.5295189e+48	1.4899435e+48
54	8.22	8.855482e+47	7.6862127e+47	1.790559e+47	1.7449274e+47	7.2792062e+48	6.3180668e+48	1.4718395e+48	1.4343303e+48
54	8.24	8.4917145e+47	7.3911075e+47	1.7188082e+47	1.6758561e+47	6.9971728e+48	6.0902725e+48	1.4162979e+48	1.3809054e+48
54	8.26	8.1427247e+47	7.1037332e+47	1.6496003e+47	1.6090528e+47	6.7258906e+48	5.8676836e+48	1.3625698e+48	1.3290776e+48
54	8.28	7.8248595e+47	6.8394349e+47	1.5863416e+47	1.5478846e+47	6.4789837e+48	5.6630521e+48	1.3134908e+48	1.2816485e+48
54	8.3	7.4953045e+47	6.5720952e+47	1.5213399e+47	1.4853109e+47	6.2211027e+48	5.454839e+48	1.2627121e+48	1.2328081e+48
54	8.32	7.1992226e+47	6.3240767e+47	1.4622563e+47	1.428103e+47	5.9897532e+48	5.2616318e+48	1.2165972e+48	1.1881817e+48
54	8.34	6.8991473e+47	6.0704689e+47	1.4021797e+47	1.3698399e+47	5.7538889e+48	5.0627711e+48	1.1694179e+48	1.1424465e+48
54	8.36	6.6164481e+47	5.8407426e+47	1.3463852e+47	1.3161127e+47	5.5313506e+48	4.8828608e+48	1.1255781e+48	1.1002702e+48
54	8.38	6.3477461e+47	5.616402e+47	1.2928302e+47	1.2642889e+47	5.3194113e+48	4.7065449e+48	1.0833917e+48	1.0594741e+48
54	8.4	6.0951179e+47	5.4051934e+47	1.2424536e+47	1.2155287e+47	5.119899e+48	4.5403625e+48	1.043661e+48	1.0210441e+48
54	8.42	5.8381257e+47	5.1902545e+47	1.1911997e+47	1.165916e+47	4.9157018e+48	4.3701943e+48	1.0029901e+48	9.8170126e+47
54	8.44	5.6005125e+47	4.9841283e+47	1.1431647e+47	1.1191098e+47	4.7268326e+48	4.2066043e+48	9.6483098e+47	9.4452865e+47
54	8.46	5.3737427e+47	4.7981958e+47	1.098264e+47	1.0758028e+47	4.5461864e+48	4.0592736e+48	9.2913135e+47	9.1012919e+47
54	8.48	5.1555801e+47	4.6085557e+47	1.0541273e+47	1.0327792e+47	4.3719319e+48	3.9080553e+48	8.9389991e+47	8.7579675e+47
54	8.5	4.9418263e+47	4.4310638e+47	1.0116089e+47	9.9167593e+46	4.2005524e+48	3.7664042e+48	8.5986752e+47	8.4292454e+47
54	8.52	4.7413362e+47	4.2580616e+47	9.7115889e+46	9.522987e+46	4.0396184e+48	3.6278685e+48	8.2742737e+47	8.113585e+47
54	8.54	4.54809e+47	4.0933268e+47	9.3234658e+46	9.1459907e+46	3.8840689e+48	3.4957011e+48	7.9622398e+47	7.8106761e+47
54	8.56	4.3639451e+47	3.9346895e+47	8.9521712e+46	8.7846507e+46	3.735537e+48	3.3680942e+48	7.6630586e+47	7.519661e+47
54	8.58	4.182576e+47	3.778844e+47	8.5868234e+46	8.4292637e+46	3.5886502e+48	3.2422481e+48	7.3674945e+47	7.2323083e+47
54	8.6	4.0147249e+47	3.6312925e+47	8.2458045e+46	8.0961669e+46	3.4526634e+48	3.1229115e+48	7.0913918e+47	6.9627035e+47
54	8.62	3.8478845e+47	3.493158e+47	7.914289e+46	7.7758541e+46	3.3168765e+48	3.0111022e+48	6.8221171e+47	6.7027862e+47
54	8.64	3.689381e+47	3.3534935e+47	7.591973e+46	7.4608902e+46	3.1876252e+48	2.8974184e+48	6.5594647e+47	6.4462091e+47
54	8.66	3.5381107e+47	3.2207651e+47	7.2848571e+46	7.1610105e+46	3.0640038e+48	2.7891826e+48	6.3086863e+47	6.2014351e+47
54	8.68	3.3957064e+47	3.0979454e+47	6.9976017e+46	6.881398e+46	2.9474732e+48	2.6890166e+48	6.0739183e+47	5.9730535e+47
54	8.7	3.2531086e+47	2.9733158e+47	6.7085204e+46	6.5993291e+46	2.8302044e+48	2.5867847e+48	5.8364128e+47	5.7414163e+47
54	8.72	3.1173973e+47	2.8550141e+47	6.4336701e+46	6.3312729e+46	2.7183704e+48	2.4895723e+48	5.6101603e+47	5.52087e+47
54	8.74	2.991949e+47	2.7426063e+47	6.1769385e+46	6.0796305e+46	2.6149634e+48	2.3970379e+48	5.3986442e+47	5.313597e+47
54	8.76	2.8693887e+47	2.6365538e+47	5.9294081e+46	5.8385424e+46	2.5135845e+48	2.3096211e+48	5.1941615e+47	5.1145632e+47
54	8.78	2.7552847e+47	2.5334021e+47	5.6950988e+46	5.6085073e+46	2.41914e+48	2.224327e+48	5.0002968e+47	4.9242694e+47
54	8.8	2.6383809e+47	2.433089e+47	5.4597306e+46	5.3796138e+46	2.3217752e+48	2.1411183e+48	4.8045629e+47	4.7340601e+47
54	8.82	2.5284011e+47	2.3366823e+47	5.2365254e+46	5.1617056e+46	2.2300498e+48	2.0609538e+48	4.6186154e+47	4.5526243e+47
54	8.84	2.4247166e+47	2.2438062e+47	5.02436e+46	4.9537583e+46	2.1434494e+48	1.9835247e+48	4.4415343e+47	4.3791223e+47
54	8.86	2.3254919e+47	2.1559191e+47	4.8221891e+46	4.7560119e+46	2.0603858e+48	1.9101443e+48	4.2724595e+47	4.2138265e+47
54	8.88	2.2290158e+47	2.0684712e+47	4.6238754e+46	4.5612215e+46	1.9793661e+48	1.8368024e+48	4.1060013e+47	4.0503647e+47
54	8.9	2.1358696e+47	1.987012e+47	4.4350012e+46	4.3769083e+46	1.9009239e+48	1.7684407e+48	3.947151e+47	3.8954484e+47
54	8.92	2.0493394e+47	1.9064553e+47	4.2552766e+46	4.199515e+46	1.8280107e+48	1.7005581e+48	3.7957067e+47	3.7459674e+47
54	8.94	1.9675916e+47	1.8332216e+47	4.0879929e+46	4.035554e+46	1.7590269e+48	1.6389001e+48	3.6546657e+47	3.6077852e+47
54	8.96	1.882877e+47	1.7585153e+47	3.9156735e+46	3.8671403e+46	1.6870578e+48	1.5756297e+48	3.5084435e+47	3.4649577e+47
54	8.98	1.8058847e+47	1.6903567e+47	3.7588328e+46	3.7137471e+46	1.6216844e+48	1.5179403e+48	3.3754319e+47	3.3349449e+47
54	9	1.7299296e+47	1.6211343e+47	3.6023739e+46	3.5599157e+46	1.5569366e+48	1.4590209e+48	3.2421365e+47	3.2039241e+47
54	9.02	1.6604316e+47	1.5575726e+47	3.4590201e+46	3.4188786e+46	1.4977093e+48	1.4049305e+48	3.1200362e+47	3.0838285e+47
54	9.04	1.5909355e+47	1.4944226e+47	3.3160284e+46	3.2783634e+46	1.4382057e+48	1.3509581e+48	2.9976896e+47	2.9636406e+47
54	9.06	1.5242436e+47	1.4341548e+47	3.1790982e+46	3.1439402e+46	1.3809647e+48	1.2993442e+48	2.8802629e+47	2.8484099e+47
54	9.08	1.4620768e+47	1.3768789e+47	3.0505003e+46	3.0172511e+46	1.3275658e+48	1.250206e+48	2.7698543e+47	2.739664e+47
54	9.1	1.4029595e+47	1.322919e+47	2.9286531e+46	2.8974166e+46	1.2766932e+48	1.2038563e+48	2.6650743e+47	2.6366491e+47
54	9.12	1.3440169e+47	1.2696184e+47	2.8076023e+46	2.7785677e+46	1.2257434e+48	1.157892e+48	2.5605333e+47	2.5340537e+47
54	9.14	1.286467e+47	1.2169305e+47	2.688847e+46	2.6617099e+46	1.1758308e+48	1.1122745e+48	2.4576062e+47	2.4328028e+47
54	9.16	1.2350704e+47	1.1698532e+47	2.5827691e+46	2.5573175e+46	1.1313244e+48	1.0715855e+48	2.3658165e+47	2.3425028e+47
54	9.18	1.1832809e+47	1.1212047e+47	2.4748223e+46	2.4505966e+46	1.0862519e+48	1.0292659e+48	2.2718868e+47	2.2496476e+47
54	9.2	1.1345278e+47	1.0757848e+47	2.373533e+46	2.3506081e+46	1.0437656e+48	9.8972197e+47	2.1836504e+47	2.1625594e+47
54	9.22	1.0876144e+47	1.0336627e+47	2.2774496e+46	2.2563944e+46	1.0027805e+48	9.53037e+47	2.0998085e+47	2.0803957e+47
54	9.24	1.0415535e+47	9.9091079e+46	2.1818933e+46	2.1621295e+46	9.6239547e+47	9.1560157e+47	2.0160694e+47	1.9978077e+47
54	9.26	9.9741626e+46	9.4988229e+46	2.0902735e+46	2.071723e+46	9.2360746e+47	8.79591e+47	1.9355932e+47	1.9184155e+47
54	9.28	9.5672356e+46	9.1219071e+46	2.0059218e+46	1.9885425e+46	8.8783946e+47	8.4651298e+47	1.8614954e+47	1.8453674e+47
54	9.3	9.1664104e+46	8.7613062e+46	1.9237664e+46	1.9079569e+46	8.5247617e+47	8.1480148e+47	1.7891028e+47	1.7743999e+47
54	9.32	8.7827751e+46	8.4012193e+46	1.8438284e+46	1.8289379e+46	8.1855464e+47	7.8299364e+47	1.718448e+47	1.7045701e+47
54	9.34	8.4139701e+46	8.0556056e+46	1.7670289e+46	1.7530434e+46	7.8586481e+47	7.5239356e+47	1.650405e+47	1.6373425e+47
54	9.36	8.0653117e+46	7.7262653e+46	1.694197e+46	1.6809654e+46	7.5491317e+47	7.2317843e+47	1.5857683e+47	1.5733836e+47
54	9.38	7.7316281e+46	7.4148493e+46	1.6248233e+46	1.6124608e+46	7.2522671e+47	6.9551287e+47	1.5240843e+47	1.5124882e+47
54	9.4	7.4007556e+46	7.1117393e+46	1.5565305e+46	1.5452514e+46	6.9567103e+47	6.6850349e+47	1.4631386e+47	1.4525363e+47
54	9.42	7.0940164e+46	6.8183214e+46	1.4921342e+46	1.481375e+46	6.6825635e+47	6.4228587e+47	1.4055904e+47	1.3954552e+47
54	9.44	6.7926024e+46	6.5306295e+46	1.4289111e+46	1.4186874e+46	6.4122166e+47	6.1649142e+47	1.3488921e+47	1.3392409e+47
54	9.46	6.5222296e+46	6.2743996e+46	1.3723593e+46	1.3626875e+46	6.1700292e+47	5.935582e+47	1.2982519e+47	1.2891024e+47
54	9.48	6.2466597e+46	6.0196264e+46	1.3152779e+46	1.3064177e+46	5.9218334e+47	5.7066058e+47	1.2468834e+47	1.238484e+47
54	9.5	5.981627e+46	5.7722904e+46	1.2601778e+46	1.2520083e+46	5.6825456e+47	5.4836759e+47	1.1971689e+47	1.1894079e+47
54	9.52	5.726202e+46	5.5258366e+46	1.206369e+46	1.1985496e+46	5.4513443e+47	5.2605965e+47	1.1484633e+47	1.1410192e+47
54	9.54	5.4879491e+46	5.306338e+46	1.157085e+46	1.1499975e+46	5.2355035e+47	5.0622464e+47	1.1038591e+47	1.0970976e+47
54	9.56	5.2552173e+46	5.085284e+46	1.1083629e+46	1.1017311e+46	5.0239877e+47	4.8615315e+47	1.059595e+47	1.053255e+47
54	9.58	5.0345764e+46	4.8738641e+46	1.0620104e+46	1.0557385e+46	4.8231241e+47	4.6691618e+47	1.017406e+47	1.0113975e+47
54	9.6	4.8223403e+46	4.6696074e+46	1.0173458e+46	1.0113853e+46	4.6294467e+47	4.4828231e+47	9.7665201e+46	9.7092991e+46
54	9.62	4.6196645e+46	4.4790224e+46	9.7508375e+45	9.6959507e+45	4.4441172e+47	4.3088195e+47	9.3803056e+46	9.3275046e+46
54	9.64	4.4302626e+46	4.2954003e+46	9.3510743e+45	9.2984432e+45	4.2707732e+47	4.1407659e+47	9.0144356e+46	8.9636992e+46
54	9.66	4.238553e+46	4.1145029e+46	8.9507747e+45	8.9023631e+45	4.0944422e+47	3.9746098e+47	8.6464484e+46	8.5996828e+46
54	9.68	4.0611537e+46	3.9469276e+46	8.5801974e+45	8.5356198e+45	3.9311968e+47	3.8206259e+47	8.3056311e+46	8.2624799e+46
54	9.7	3.890423e+46	3.7839512e+46	8.2220653e+45	8.1805138e+45	3.7737104e+47	3.6704327e+47	7.9754033e+46	7.9350984e+46
54	9.72	3.7220397e+46	3.6257916e+46	7.8711073e+45	7.8335457e+45	3.6178226e+47	3.5242694e+47	7.6507163e+46	7.6142064e+46
54	9.74	3.5652296e+46	3.4739733e+46	7.5403146e+45	7.5047011e+45	3.4725336e+47	3.38365e+47	7.3442665e+46	7.3095789e+46
54	9.76	3.4130457e+46	3.3297525e+46	7.2220052e+45	7.1894994e+45	3.3311326e+47	3.2498384e+47	7.0486771e+46	7.0169514e+46
54	9.78	3.2683702e+46	3.1904054e+46	6.9174422e+45	6.8870158e+45	3.196466e+47	3.1202165e+47	6.7652585e+46	6.7355015e+46
54	9.8	3.1309062e+46	3.0578262e+46	6.6279049e+45	6.5993849e+45	3.068288e+47	2.9966697e+47	6.4953468e+46	6.4673972e+46
54	9.82	3.0001333e+46	2.9300282e+46	6.3510004e+45	6.3236413e+45	2.9461309e+47	2.8772877e+47	6.2366824e+46	6.2098158e+46
54	9.84	2.8753415e+46	2.8098805e+46	6.0883373e+45	6.0627906e+45	2.829336e+47	2.7649224e+47	5.9909239e+46	5.9657859e+46
54	9.86	2.7505745e+46	2.6912416e+46	5.8270236e+45	5.8038685e+45	2.7120665e+47	2.6535642e+47	5.7454453e+46	5.7226144e+46
54	9.88	2.6341483e+46	2.5767757e+46	5.5798961e+45	5.557506e+45	2.6025385e+47	2.5458544e+47	5.5129374e+46	5.4908159e+46
54	9.9	2.5203787e+46	2.4675243e+46	5.3406812e+45	5.3200543e+45	2.4951749e+47	2.442849e+47	5.2872744e+46	5.2668538e+46
54	9.92	2.4155297e+46	2.3666481e+46	5.1200559e+45	5.1009794e+45	2.3962055e+47	2.3477149e+47	5.0790954e+46	5.0601716e+46
54	9.94	2.3074856e+46	2.2624472e+46	4.8924884e+45	4.8749118e+45	2.2936407e+47	2.2488725e+47	4.8631335e+46	4.8456623e+46
54	9.96	2.2102886e+46	2.1674706e+46	4.6866871e+45	4.669977e+45	2.2014474e+47	2.1588007e+47	4.6679403e+46	4.6512971e+46
54	9.98	2.1156409e+46	2.0773582e+46	4.4883566e+45	4.4734164e+45	2.1114096e+47	2.0732035e+47	4.4793799e+46	4.4644696e+46
54	10	2.0271724e+46	1.9897622e+46	4.3000334e+45	4.2854337e+45	2.0271724e+47	1.9897622e+47	4.3000334e+46	4.2854337e+46
54	10.02	1.9408183e+46	1.9062179e+46	4.1179216e+45	4.1044185e+45	1.9446999e+47	1.9100304e+47	4.1261574e+46	4.1126274e+46
54	10.04	1.8563644e+46	1.8253559e+46	3.9405544e+45	3.9284531e+45	1.8637898e+47	1.8326574e+47	3.9563166e+46	3.9441669e+46
54	10.06	1.7788373e+46	1.7491685e+46	3.7760246e+45	3.7644461e+45	1.7895103e+47	1.7596635e+47	3.7986807e+46	3.7870328e+46
54	10.08	1.7020767e+46	1.6753772e+46	3.6145565e+45	3.6041368e+45	1.7156933e+47	1.6887802e+47	3.643473e+46	3.6329699e+46
54	10.1	1.6272816e+46	1.6028317e+46	3.4566607e+45	3.447119e+45	1.6435544e+47	1.61886e+47	3.4912273e+46	3.4815902e+46
54	10.12	1.5598064e+46	1.5371814e+46	3.3140387e+45	3.3052092e+45	1.578524e+47	1.5556275e+47	3.3538072e+46	3.3448717e+46
54	10.14	1.4911596e+46	1.4686116e+46	3.1673862e+45	3.1585866e+45	1.5120359e+47	1.4891722e+47	3.2117296e+46	3.2028068e+46
54	10.16	1.4266496e+46	1.4070375e+46	3.0320723e+45	3.0244185e+45	1.449476e+47	1.42955e+47	3.0805854e+46	3.0728091e+46
54	10.18	1.367278e+46	1.3477139e+46	2.9052182e+45	2.8975831e+45	1.391889e+47	1.3719727e+47	2.9575121e+46	2.9497396e+46
54	10.2	1.3066864e+46	1.2895838e+46	2.777865e+45	2.7711906e+45	1.3328202e+47	1.3153755e+47	2.8334223e+46	2.8266144e+46
54	10.22	1.2517593e+46	1.2366696e+46	2.6622266e+45	2.6563377e+45	1.279298e+47	1.2638764e+47	2.7207956e+46	2.7147771e+46
54	10.24	1.1963109e+46	1.181713e+46	2.5441452e+45	2.5384483e+45	1.2250223e+47	1.2100741e+47	2.6052047e+46	2.599371e+46
54	10.26	1.1456742e+46	1.1311318e+46	2.435967e+45	2.4302918e+45	1.1754617e+47	1.1605413e+47	2.4993021e+46	2.4934794e+46
54	10.28	1.0959999e+46	1.0828184e+46	2.330986e+45	2.3258418e+45	1.1266879e+47	1.1131373e+47	2.3962536e+46	2.3909654e+46
54	10.3	1.0485154e+46	1.03683e+46	2.2308034e+45	2.226243e+45	1.0799708e+47	1.0679349e+47	2.2977275e+46	2.2930303e+46
54	10.32	1.0020589e+46	9.9104644e+45	2.132099e+45	2.1278013e+45	1.0341248e+47	1.0227599e+47	2.2003262e+46	2.1958909e+46
54	10.34	9.5903075e+45	9.4793311e+45	2.0400597e+45	2.0357287e+45	9.9163779e+46	9.8016284e+46	2.1094217e+46	2.1049435e+46
54	10.36	9.1834313e+45	9.0908734e+45	1.9547062e+45	1.9510941e+45	9.5140348e+46	9.4181449e+46	2.0250756e+46	2.0213334e+46
