#	profile	energy	nuELumNum	nuEBarLumNum	nuELumEnergy	nuEBarLumEnergy
23	1.58	1.9072625e+51	1.3262212e+50	3.0134748e+51	2.0954296e+50
23	1.59	1.9119459e+51	1.3310821e+50	3.039994e+51	2.1164206e+50
23	1.6	1.9163658e+51	1.3358006e+50	3.0661853e+51	2.137281e+50
23	1.61	1.9207755e+51	1.3403754e+50	3.0924485e+51	2.1580045e+50
23	1.62	1.9250152e+51	1.3448078e+50	3.1185246e+51	2.1785886e+50
23	1.63	1.9291509e+51	1.349093e+50	3.1445159e+51	2.1990216e+50
23	1.64	1.9331702e+51	1.3532301e+50	3.1703991e+51	2.2192973e+50
23	1.65	1.9371207e+51	1.3572076e+50	3.1962491e+51	2.2393925e+50
23	1.66	1.9408461e+51	1.3610304e+50	3.2218045e+51	2.2593104e+50
23	1.67	1.9445798e+51	1.3647646e+50	3.2474482e+51	2.2791569e+50
23	1.68	1.9479223e+51	1.3683569e+50	3.2725095e+51	2.2988396e+50
23	1.69	1.9512335e+51	1.3718022e+50	3.2975846e+51	2.3183458e+50
23	1.7	1.9545252e+51	1.3751018e+50	3.3226929e+51	2.3376731e+50
23	1.71	1.9577225e+51	1.3782537e+50	3.3477054e+51	2.3568138e+50
23	1.72	1.9605217e+51	1.3812572e+50	3.3720973e+51	2.3757624e+50
23	1.73	1.9635114e+51	1.3841126e+50	3.3968747e+51	2.3945149e+50
23	1.74	1.9661203e+51	1.3868188e+50	3.4210494e+51	2.4130646e+50
23	1.75	1.9685651e+51	1.3893751e+50	3.444989e+51	2.4314064e+50
23	1.76	1.9708982e+51	1.3917832e+50	3.4687809e+51	2.4495385e+50
23	1.77	1.9729317e+51	1.3940424e+50	3.4920891e+51	2.4674551e+50
23	1.78	1.9747677e+51	1.3961526e+50	3.5150864e+51	2.4851516e+50
23	1.79	1.9762696e+51	1.39811e+50	3.5375226e+51	2.5026169e+50
23	1.8	1.9775002e+51	1.3999232e+50	3.5595003e+51	2.5198618e+50
23	1.81	1.9783789e+51	1.4015809e+50	3.5808658e+51	2.5368614e+50
23	1.82	1.9790455e+51	1.4030888e+50	3.6018628e+51	2.5536216e+50
23	1.83	1.9794106e+51	1.4044468e+50	3.6223214e+51	2.5701376e+50
23	1.84	1.9794965e+51	1.4056552e+50	3.6422736e+51	2.5864056e+50
23	1.85	1.9793266e+51	1.406711e+50	3.6617542e+51	2.6024154e+50
23	1.86	1.9788662e+51	1.4076142e+50	3.6806912e+51	2.6181624e+50
23	1.87	1.9781956e+51	1.4083666e+50	3.6992258e+51	2.6336455e+50
23	1.88	1.9772093e+51	1.4089677e+50	3.7171535e+51	2.6488592e+50
23	1.89	1.9759005e+51	1.4094198e+50	3.7344519e+51	2.6638035e+50
23	1.9	1.9743723e+51	1.4097146e+50	3.7513075e+51	2.6784577e+50
23	1.91	1.9725698e+51	1.409855e+50	3.7676083e+51	2.692823e+50
23	1.92	1.9704609e+51	1.4098423e+50	3.7832849e+51	2.7068972e+50
23	1.93	1.9681132e+51	1.4096755e+50	3.7984584e+51	2.7206738e+50
23	1.94	1.9654911e+51	1.409356e+50	3.8130528e+51	2.7341507e+50
23	1.95	1.9626062e+51	1.4088834e+50	3.8270821e+51	2.7473226e+50
23	1.96	1.9594451e+51	1.4082575e+50	3.8405125e+51	2.7601847e+50
23	1.97	1.9560305e+51	1.407478e+50	3.8533801e+51	2.7727316e+50
23	1.98	1.9523686e+51	1.4065454e+50	3.8656898e+51	2.7849598e+50
23	1.99	1.9484512e+51	1.405462e+50	3.8774179e+51	2.7968694e+50
23	2	1.9442687e+51	1.4042235e+50	3.8885374e+51	2.808447e+50
23	2.01	1.9398485e+51	1.4028349e+50	3.8990955e+51	2.8196981e+50
23	2.02	1.9351715e+51	1.4012942e+50	3.9090464e+51	2.8306143e+50
23	2.03	1.9302437e+51	1.3996013e+50	3.9183948e+51	2.8411905e+50
23	2.04	1.9250703e+51	1.3977581e+50	3.9271434e+51	2.8514266e+50
23	2.05	1.9196615e+51	1.3957614e+50	3.935306e+51	2.8613109e+50
23	2.06	1.9140082e+51	1.3936157e+50	3.9428568e+51	2.8708483e+50
23	2.07	1.9081175e+51	1.3913223e+50	3.9498033e+51	2.8800371e+50
23	2.08	1.9019953e+51	1.3888794e+50	3.9561503e+51	2.8888692e+50
23	2.09	1.8956574e+51	1.3862834e+50	3.9619241e+51	2.8973323e+50
23	2.1	1.8890778e+51	1.3835422e+50	3.9670634e+51	2.9054385e+50
23	2.11	1.8822709e+51	1.3806535e+50	3.9715917e+51	2.9131789e+50
23	2.12	1.8752305e+51	1.3776168e+50	3.9754886e+51	2.9205476e+50
23	2.13	1.8679959e+51	1.3744327e+50	3.9788312e+51	2.9275417e+50
23	2.14	1.860592e+51	1.3711031e+50	3.981667e+51	2.9341607e+50
23	2.15	1.8530013e+51	1.3676213e+50	3.9839528e+51	2.9403859e+50
23	2.16	1.8451531e+51	1.3639916e+50	3.9855306e+51	2.946222e+50
23	2.17	1.8372015e+51	1.3602231e+50	3.9867273e+51	2.9516841e+50
23	2.18	1.82904e+51	1.3563089e+50	3.9873073e+51	2.9567534e+50
23	2.19	1.8207417e+51	1.3522492e+50	3.9874243e+51	2.9614256e+50
23	2.2	1.8122596e+51	1.3480496e+50	3.986971e+51	2.9657091e+50
23	2.21	1.8036112e+51	1.3437018e+50	3.9859808e+51	2.9695811e+50
23	2.22	1.794799e+51	1.3392154e+50	3.9844538e+51	2.9730583e+50
23	2.23	1.7858641e+51	1.334587e+50	3.982477e+51	2.9761291e+50
23	2.24	1.776809e+51	1.3298164e+50	3.9800521e+51	2.9787887e+50
23	2.25	1.7675944e+51	1.3248987e+50	3.9770874e+51	2.981022e+50
23	2.26	1.7582345e+51	1.3198305e+50	3.9736099e+51	2.9828169e+50
23	2.27	1.7487438e+51	1.3146428e+50	3.9696485e+51	2.9842393e+50
23	2.28	1.7391116e+51	1.3093153e+50	3.9651744e+51	2.9852389e+50
23	2.29	1.7293853e+51	1.3038455e+50	3.9602923e+51	2.9858063e+50
23	2.3	1.7195185e+51	1.2982156e+50	3.9548925e+51	2.9858959e+50
23	2.31	1.7095447e+51	1.2924597e+50	3.9490482e+51	2.985582e+50
23	2.32	1.6994591e+51	1.2865522e+50	3.9427451e+51	2.9848011e+50
23	2.33	1.6892408e+51	1.2804829e+50	3.9359311e+51	2.9835251e+50
23	2.34	1.6788992e+51	1.274305e+50	3.9286241e+51	2.9818738e+50
23	2.35	1.668486e+51	1.2679962e+50	3.9209422e+51	2.979791e+50
23	2.36	1.6579632e+51	1.2615738e+50	3.9127931e+51	2.9773143e+50
23	2.37	1.6473865e+51	1.2550158e+50	3.904306e+51	2.9743875e+50
23	2.38	1.6366987e+51	1.2482958e+50	3.8953429e+51	2.970944e+50
23	2.39	1.6259224e+51	1.2414889e+50	3.8859544e+51	2.9671584e+50
23	2.4	1.6150419e+51	1.2345823e+50	3.8761007e+51	2.9629974e+50
23	2.41	1.6041329e+51	1.2275422e+50	3.8659602e+51	2.9583767e+50
23	2.42	1.5931657e+51	1.2203666e+50	3.855461e+51	2.9532871e+50
23	2.43	1.5821088e+51	1.2130816e+50	3.8445243e+51	2.9477882e+50
23	2.44	1.5709726e+51	1.205704e+50	3.8331732e+51	2.9419178e+50
23	2.45	1.5597631e+51	1.1981844e+50	3.8214195e+51	2.9355518e+50
23	2.46	1.548526e+51	1.1905682e+50	3.809374e+51	2.9287978e+50
23	2.47	1.537231e+51	1.1828573e+50	3.7969607e+51	2.9216576e+50
23	2.48	1.525891e+51	1.1750824e+50	3.7842097e+51	2.9142045e+50
23	2.49	1.5144882e+51	1.167149e+50	3.7710756e+51	2.906201e+50
23	2.5	1.5030507e+51	1.1591838e+50	3.7576267e+51	2.8979595e+50
23	2.51	1.4915622e+51	1.1511162e+50	3.7438212e+51	2.8893016e+50
23	2.52	1.4801298e+51	1.142938e+50	3.7299271e+51	2.8802038e+50
23	2.53	1.4686375e+51	1.1346284e+50	3.7156529e+51	2.8706098e+50
23	2.54	1.4571066e+51	1.1263456e+50	3.7010507e+51	2.8609178e+50
23	2.55	1.4456379e+51	1.1179124e+50	3.6863766e+51	2.8506767e+50
23	2.56	1.4342674e+51	1.1093829e+50	3.6717246e+51	2.8400202e+50
23	2.57	1.4227858e+51	1.1007734e+50	3.6565594e+51	2.8289876e+50
23	2.58	1.4113476e+51	1.0920119e+50	3.6412768e+51	2.8173908e+50
23	2.59	1.3999648e+51	1.0833414e+50	3.6259089e+51	2.8058542e+50
23	2.6	1.3886687e+51	1.0746402e+50	3.6105386e+51	2.7940644e+50
23	2.61	1.3773233e+51	1.0661278e+50	3.5948138e+51	2.7825935e+50
23	2.62	1.3659859e+51	1.0575107e+50	3.578883e+51	2.7706781e+50
23	2.63	1.354826e+51	1.048787e+50	3.5631925e+51	2.7583099e+50
23	2.64	1.3436767e+51	1.0399438e+50	3.5473064e+51	2.7454516e+50
23	2.65	1.3326687e+51	1.0309937e+50	3.5315722e+51	2.7321333e+50
23	2.66	1.3217949e+51	1.0220132e+50	3.5159745e+51	2.7185551e+50
23	2.67	1.310938e+51	1.0129181e+50	3.5002043e+51	2.7044912e+50
23	2.68	1.3002182e+51	1.0037089e+50	3.4845847e+51	2.6899399e+50
23	2.69	1.289391e+51	9.9435777e+49	3.4684619e+51	2.6748224e+50
23	2.7	1.2788852e+51	9.8492553e+49	3.4529901e+51	2.6592989e+50
23	2.71	1.2683319e+51	9.7543344e+49	3.4371795e+51	2.6434246e+50
23	2.72	1.2578839e+51	9.657614e+49	3.4214442e+51	2.626871e+50
23	2.73	1.2475165e+51	9.5608104e+49	3.4057199e+51	2.6101012e+50
23	2.74	1.2372113e+51	9.4619309e+49	3.389959e+51	2.5925691e+50
23	2.75	1.2270115e+51	9.3631067e+49	3.3742818e+51	2.5748544e+50
23	2.76	1.2170049e+51	9.2626338e+49	3.3589334e+51	2.5564869e+50
23	2.77	1.2071105e+51	9.1594573e+49	3.3436962e+51	2.5371697e+50
23	2.78	1.1970851e+51	9.0551164e+49	3.3278966e+51	2.5173224e+50
23	2.79	1.1874927e+51	8.9463207e+49	3.3131045e+51	2.4960235e+50
23	2.8	1.1780057e+51	8.8337509e+49	3.2984159e+51	2.4734502e+50
23	2.81	1.168622e+51	8.7255642e+49	3.283828e+51	2.4518835e+50
23	2.82	1.1592235e+51	8.628317e+49	3.2690102e+51	2.4331854e+50
23	2.83	1.1497539e+51	8.5301276e+49	3.2538035e+51	2.4140261e+50
23	2.84	1.1407551e+51	8.4302144e+49	3.2397444e+51	2.3941809e+50
23	2.85	1.1315477e+51	8.3302721e+49	3.2249111e+51	2.3741276e+50
23	2.86	1.1224707e+51	8.2286161e+49	3.2102662e+51	2.3533842e+50
23	2.87	1.1136066e+51	8.1274216e+49	3.1960508e+51	2.33257e+50
23	2.88	1.1048969e+51	8.024945e+49	3.1821029e+51	2.3111842e+50
23	2.89	1.0965366e+51	7.925968e+49	3.1689908e+51	2.2906047e+50
23	2.9	1.0879446e+51	7.8319648e+49	3.1550392e+51	2.2712698e+50
23	2.91	1.079795e+51	7.7373396e+49	3.1422033e+51	2.2515658e+50
23	2.92	1.0719036e+51	7.6419072e+49	3.1299584e+51	2.2314369e+50
23	2.93	1.0638229e+51	7.5457629e+49	3.1170012e+51	2.2109085e+50
23	2.94	1.0557172e+51	7.4488806e+49	3.1038085e+51	2.1899709e+50
23	2.95	1.0481054e+51	7.3513476e+49	3.0919109e+51	2.1686475e+50
23	2.96	1.0404382e+51	7.2531938e+49	3.079697e+51	2.1469454e+50
23	2.97	1.0327152e+51	7.1542184e+49	3.0671641e+51	2.1248029e+50
23	2.98	1.0249876e+51	7.0541554e+49	3.0544629e+51	2.1021383e+50
23	2.99	1.0177864e+51	6.9542445e+49	3.0431812e+51	2.0793191e+50
23	3	1.0104427e+51	6.8532922e+49	3.0313281e+51	2.0559877e+50
23	3.01	1.0030636e+51	6.7519954e+49	3.0192214e+51	2.0323506e+50
23	3.02	9.9580305e+50	6.6497574e+49	3.0073252e+51	2.0082267e+50
23	3.03	9.8860545e+50	6.5493265e+49	2.9954745e+51	1.9844459e+50
23	3.04	9.8139498e+50	6.4480839e+49	2.9834407e+51	1.9602175e+50
23	3.05	9.7426381e+50	6.3468807e+49	2.9715046e+51	1.9357986e+50
23	3.06	9.6714665e+50	6.2441882e+49	2.9594688e+51	1.9107216e+50
23	3.07	9.6001718e+50	6.1407524e+49	2.9472527e+51	1.885211e+50
23	3.08	9.5290607e+50	6.0386258e+49	2.9349507e+51	1.8598967e+50
23	3.09	9.4595027e+50	5.936774e+49	2.9229863e+51	1.8344632e+50
23	3.1	9.3906984e+50	5.835521e+49	2.9111165e+51	1.8090115e+50
23	3.11	9.32278e+50	5.7371685e+49	2.8993846e+51	1.7842594e+50
23	3.12	9.2565704e+50	5.6377805e+49	2.88805e+51	1.7589875e+50
23	3.13	9.1915656e+50	5.5355002e+49	2.87696e+51	1.7326116e+50
23	3.14	9.1277194e+50	5.4313554e+49	2.8661039e+51	1.7054456e+50
23	3.15	9.0664659e+50	5.3260182e+49	2.8559368e+51	1.6776957e+50
23	3.16	9.0072636e+50	5.2204966e+49	2.8462953e+51	1.6496769e+50
23	3.17	8.9467899e+50	5.1259832e+49	2.8361324e+51	1.6249367e+50
23	3.18	8.8884664e+50	5.0376395e+49	2.8265323e+51	1.6019693e+50
23	3.19	8.83307e+50	4.9491806e+49	2.8177493e+51	1.5787886e+50
23	3.2	8.775716e+50	4.8617768e+49	2.8082291e+51	1.5557686e+50
23	3.21	8.7220959e+50	4.7740595e+49	2.7997928e+51	1.5324731e+50
23	3.22	8.6668696e+50	4.6860225e+49	2.790732e+51	1.5088992e+50
23	3.23	8.6147897e+50	4.5976719e+49	2.7825771e+51	1.485048e+50
23	3.24	8.5620145e+50	4.5089698e+49	2.7740927e+51	1.4609062e+50
23	3.25	8.511238e+50	4.4198934e+49	2.7661523e+51	1.4364654e+50
23	3.26	8.4596835e+50	4.3304294e+49	2.7578568e+51	1.41172e+50
23	3.27	8.4083882e+50	4.2405731e+49	2.7495429e+51	1.3866674e+50
23	3.28	8.3573283e+50	4.15015e+49	2.7412037e+51	1.3612492e+50
23	3.29	8.3063952e+50	4.0590522e+49	2.732804e+51	1.3354282e+50
23	3.3	8.2566989e+50	3.9671155e+49	2.7247107e+51	1.3091481e+50
23	3.31	8.2071476e+50	3.875602e+49	2.7165659e+51	1.2828243e+50
23	3.32	8.1565999e+50	3.7819796e+49	2.7079912e+51	1.2556172e+50
23	3.33	8.1056839e+50	3.689995e+49	2.6991927e+51	1.2287683e+50
23	3.34	8.0546869e+50	3.5989227e+49	2.6902654e+51	1.2020402e+50
23	3.35	8.0034246e+50	3.506348e+49	2.6811473e+51	1.1746266e+50
23	3.36	7.9522363e+50	3.4074173e+49	2.6719514e+51	1.1448922e+50
23	3.37	7.9008725e+50	3.3179422e+49	2.662594e+51	1.1181465e+50
23	3.38	7.8494564e+50	3.2269616e+49	2.6531163e+51	1.090713e+50
23	3.39	7.7979693e+50	3.1328542e+49	2.6435116e+51	1.0620376e+50
23	3.4	7.7462914e+50	3.038596e+49	2.6337391e+51	1.0331226e+50
23	3.41	7.694662e+50	2.9444113e+49	2.6238797e+51	1.0040443e+50
23	3.42	7.6428614e+50	2.8404713e+49	2.6138586e+51	9.7144118e+49
23	3.43	7.5908902e+50	2.7514354e+49	2.6036753e+51	9.4374235e+49
23	3.44	7.5389545e+50	2.6742953e+49	2.5934004e+51	9.1995758e+49
23	3.45	7.4868088e+50	2.5959639e+49	2.5829491e+51	8.9560755e+49
23	3.46	7.4344971e+50	2.5187484e+49	2.572336e+51	8.7148696e+49
23	3.47	7.3820347e+50	2.4412944e+49	2.561566e+51	8.4712915e+49
23	3.48	7.3294779e+50	2.3633433e+49	2.5506583e+51	8.2244345e+49
23	3.49	7.276783e+50	2.2842296e+49	2.5395973e+51	7.9719614e+49
23	3.5	7.2239135e+50	2.2051459e+49	2.5283697e+51	7.7180105e+49
23	3.51	7.170924e+50	2.1257055e+49	2.5169943e+51	7.4612263e+49
23	3.52	7.1178311e+50	2.0448502e+49	2.5054765e+51	7.1978726e+49
23	3.53	7.0645502e+50	1.9627149e+49	2.4937862e+51	6.9283834e+49
23	3.54	7.0111098e+50	1.8808589e+49	2.4819329e+51	6.6582405e+49
23	3.55	6.9575807e+50	1.7971025e+49	2.4699411e+51	6.3797137e+49
23	3.56	6.9038739e+50	1.7134381e+49	2.4577791e+51	6.0998396e+49
23	3.57	6.8500477e+50	1.6273412e+49	2.445467e+51	5.8096081e+49
23	3.58	6.7960598e+50	1.5418696e+49	2.4329894e+51	5.519893e+49
23	3.59	6.7419319e+50	1.4515918e+49	2.4203536e+51	5.2112145e+49
23	3.6	6.6877395e+50	1.350203e+49	2.4075862e+51	4.8607309e+49
23	3.61	6.633381e+50	1.2594714e+49	2.3946505e+51	4.5466916e+49
23	3.62	6.5788802e+50	1.1885149e+49	2.3815546e+51	4.3024241e+49
23	3.63	6.5242519e+50	1.1209331e+49	2.3683034e+51	4.0689871e+49
23	3.64	6.469526e+50	1.0506926e+49	2.3549075e+51	3.824521e+49
23	3.65	6.4146223e+50	9.7387129e+48	2.3413371e+51	3.5546302e+49
23	3.66	6.3596464e+50	9.1348283e+48	2.3276306e+51	3.3433472e+49
23	3.67	6.3045902e+50	8.50831e+48	2.3137846e+51	3.1225498e+49
23	3.68	6.2495495e+50	7.8465187e+48	2.2998342e+51	2.8875189e+49
23	3.69	6.1945144e+50	7.1161886e+48	2.2857758e+51	2.6258736e+49
23	3.7	6.1395406e+50	6.5452008e+48	2.27163e+51	2.4217243e+49
23	3.71	6.0845118e+50	5.926394e+48	2.2573539e+51	2.1986922e+49
23	3.72	6.029438e+50	5.3629585e+48	2.2429509e+51	1.9950206e+49
23	3.73	5.9743507e+50	4.8628652e+48	2.2284328e+51	1.8138487e+49
23	3.74	5.9192282e+50	4.6034249e+48	2.2137914e+51	1.7216809e+49
23	3.75	5.8640891e+50	4.5155791e+48	2.1990334e+51	1.6933422e+49
23	3.76	5.8089612e+50	4.428634e+48	2.1841694e+51	1.6651664e+49
23	3.77	5.7538317e+50	4.3411455e+48	2.1691945e+51	1.6366118e+49
23	3.78	5.6987172e+50	4.2514415e+48	2.1541151e+51	1.6070449e+49
23	3.79	5.643646e+50	4.1655063e+48	2.1389418e+51	1.5787269e+49
23	3.8	5.5886425e+50	4.0793756e+48	2.1236842e+51	1.5501627e+49
23	3.81	5.5336669e+50	3.9927422e+48	2.1083271e+51	1.5212348e+49
23	3.82	5.4787966e+50	3.9049508e+48	2.0929003e+51	1.4916912e+49
23	3.83	5.4239787e+50	3.8159836e+48	2.0773838e+51	1.4615217e+49
23	3.84	5.3692457e+50	3.7302565e+48	2.0617903e+51	1.4324185e+49
23	3.85	5.3146264e+50	3.6428738e+48	2.0461311e+51	1.4025064e+49
23	3.86	5.2600954e+50	3.5535664e+48	2.0303968e+51	1.3716766e+49
23	3.87	5.2056935e+50	3.4621124e+48	2.0146034e+51	1.3398375e+49
23	3.88	5.151405e+50	3.3754614e+48	1.9987451e+51	1.309679e+49
23	3.89	5.0972585e+50	3.286498e+48	1.9828335e+51	1.2784477e+49
23	3.9	5.0432569e+50	3.1911521e+48	1.9668702e+51	1.2445493e+49
23	3.91	4.9894414e+50	3.1020143e+48	1.9508716e+51	1.2128876e+49
23	3.92	4.9358555e+50	3.0127157e+48	1.9348553e+51	1.1809846e+49
23	3.93	4.8826884e+50	2.9178717e+48	1.9188965e+51	1.1467236e+49
23	3.94	4.8296983e+50	2.8163131e+48	1.9029011e+51	1.1096274e+49
23	3.95	4.7767327e+50	2.6958276e+48	1.8868094e+51	1.0648519e+49
23	3.96	4.7239076e+50	2.5388671e+48	1.8706674e+51	1.0053914e+49
23	3.97	4.6712614e+50	2.4752909e+48	1.8544908e+51	9.8269051e+48
23	3.98	4.6188032e+50	2.4322153e+48	1.8382837e+51	9.6802171e+48
23	3.99	4.5665504e+50	2.3892331e+48	1.8220536e+51	9.5330399e+48
23	4	4.5145192e+50	2.3465021e+48	1.8058077e+51	9.3860085e+48
23	4.01	4.4627155e+50	2.3019592e+48	1.7895489e+51	9.2308565e+48
23	4.02	4.4111576e+50	2.2614669e+48	1.7732853e+51	9.0910968e+48
23	4.03	4.3598549e+50	2.2204796e+48	1.7570215e+51	8.9485326e+48
23	4.04	4.3088275e+50	2.1782635e+48	1.7407663e+51	8.8001844e+48
23	4.05	4.2584315e+50	2.1352318e+48	1.7246648e+51	8.6476887e+48
23	4.06	4.2085192e+50	2.0897156e+48	1.7086588e+51	8.4842454e+48
23	4.07	4.1587586e+50	2.0438114e+48	1.6926147e+51	8.3183126e+48
23	4.08	4.1092591e+50	1.9982953e+48	1.6765777e+51	8.1530449e+48
23	4.09	4.0600349e+50	1.9479779e+48	1.6605543e+51	7.9672297e+48
23	4.1	4.0114239e+50	1.9039047e+48	1.6446838e+51	7.8060094e+48
23	4.11	3.9633931e+50	1.8633414e+48	1.6289546e+51	7.658333e+48
23	4.12	3.9158226e+50	1.8118874e+48	1.6133189e+51	7.464976e+48
23	4.13	3.8687146e+50	1.7714301e+48	1.5977791e+51	7.3160062e+48
23	4.14	3.8222371e+50	1.7365242e+48	1.5824062e+51	7.1892101e+48
23	4.15	3.7756863e+50	1.7060384e+48	1.5669098e+51	7.0800594e+48
23	4.16	3.7292119e+50	1.6815729e+48	1.5513521e+51	6.9953432e+48
23	4.17	3.6829277e+50	1.6586213e+48	1.5357808e+51	6.9164506e+48
23	4.18	3.6368919e+50	1.6445809e+48	1.5202208e+51	6.8743484e+48
23	4.19	3.591143e+50	1.633886e+48	1.5046889e+51	6.8459822e+48
23	4.2	3.5456838e+50	1.6218887e+48	1.4891872e+51	6.8119325e+48
23	4.21	3.5005408e+50	1.6095789e+48	1.4737277e+51	6.7763273e+48
23	4.22	3.4557874e+50	1.5982568e+48	1.4583423e+51	6.7446439e+48
23	4.23	3.4114012e+50	1.588297e+48	1.4430227e+51	6.7184965e+48
23	4.24	3.3674171e+50	1.5784081e+48	1.4277849e+51	6.6924505e+48
23	4.25	3.3237533e+50	1.5689319e+48	1.4125952e+51	6.6679606e+48
23	4.26	3.2804307e+50	1.5592469e+48	1.3974635e+51	6.6423917e+48
23	4.27	3.2374509e+50	1.549374e+48	1.3823915e+51	6.615827e+48
23	4.28	3.1947944e+50	1.5393278e+48	1.367372e+51	6.5883228e+48
23	4.29	3.152556e+50	1.5291249e+48	1.3524465e+51	6.5599457e+48
23	4.3	3.1106893e+50	1.5187749e+48	1.3375964e+51	6.5307321e+48
23	4.31	3.0692171e+50	1.5082875e+48	1.3228326e+51	6.5007191e+48
23	4.32	3.0281485e+50	1.4976731e+48	1.3081602e+51	6.4699479e+48
23	4.33	2.9874896e+50	1.4869411e+48	1.293583e+51	6.4384551e+48
23	4.34	2.9471967e+50	1.476083e+48	1.2790834e+51	6.4062003e+48
23	4.35	2.907307e+50	1.4651789e+48	1.2646785e+51	6.3735281e+48
23	4.36	2.8678299e+50	1.454148e+48	1.2503738e+51	6.3400851e+48
23	4.37	2.8287672e+50	1.442984e+48	1.2361712e+51	6.3058401e+48
23	4.38	2.7901255e+50	1.4317197e+48	1.222075e+51	6.2709322e+48
23	4.39	2.7518701e+50	1.4205258e+48	1.208071e+51	6.2361081e+48
23	4.4	2.71407e+50	1.4091415e+48	1.1941908e+51	6.2002224e+48
23	4.41	2.6766151e+50	1.3976491e+48	1.1803873e+51	6.1636327e+48
23	4.42	2.6395646e+50	1.3862089e+48	1.1666875e+51	6.1270433e+48
23	4.43	2.6029885e+50	1.374631e+48	1.1531239e+51	6.0896155e+48
23	4.44	2.5668041e+50	1.3630263e+48	1.139661e+51	6.0518368e+48
23	4.45	2.5309998e+50	1.3519719e+48	1.1262949e+51	6.0162747e+48
23	4.46	2.4956321e+50	1.3405362e+48	1.1130519e+51	5.9787916e+48
23	4.47	2.4606435e+50	1.3288782e+48	1.0999076e+51	5.9400854e+48
23	4.48	2.4260619e+50	1.3171755e+48	1.0868757e+51	5.9009461e+48
23	4.49	2.3918896e+50	1.3053342e+48	1.0739584e+51	5.8609508e+48
23	4.5	2.3580958e+50	1.2933845e+48	1.0611431e+51	5.8202303e+48
23	4.51	2.324675e+50	1.2813269e+48	1.0484284e+51	5.7787843e+48
23	4.52	2.2916125e+50	1.2692594e+48	1.0358088e+51	5.7370524e+48
23	4.53	2.2589725e+50	1.2571288e+48	1.0233146e+51	5.6947936e+48
23	4.54	2.2266906e+50	1.2449175e+48	1.0109175e+51	5.6519253e+48
23	4.55	2.194788e+50	1.232733e+48	9.9862855e+50	5.6089352e+48
23	4.56	2.1632765e+50	1.2205127e+48	9.8645409e+50	5.5655381e+48
23	4.57	2.1321334e+50	1.2082812e+48	9.7438498e+50	5.5218449e+48
23	4.58	2.1013497e+50	1.1961437e+48	9.6241815e+50	5.4783383e+48
23	4.59	2.0709577e+50	1.1839427e+48	9.5056959e+50	5.434297e+48
23	4.6	2.0409286e+50	1.1718565e+48	9.3882717e+50	5.3905398e+48
23	4.61	2.011273e+50	1.1597397e+48	9.2719687e+50	5.3464002e+48
23	4.62	1.9819719e+50	1.147789e+48	9.1567102e+50	5.3027852e+48
23	4.63	1.953045e+50	1.1372097e+48	9.0425982e+50	5.2652807e+48
23	4.64	1.9244839e+50	1.1266448e+48	8.9296054e+50	5.2276319e+48
23	4.65	1.8962976e+50	1.1156962e+48	8.8177839e+50	5.1879872e+48
23	4.66	1.8684724e+50	1.104505e+48	8.7070813e+50	5.1469934e+48
23	4.67	1.8409732e+50	1.0939712e+48	8.597345e+50	5.1088456e+48
23	4.68	1.8138857e+50	1.0834136e+48	8.4889853e+50	5.0703759e+48
23	4.69	1.7871896e+50	1.0730664e+48	8.3819194e+50	5.0326815e+48
23	4.7	1.7608647e+50	1.0622859e+48	8.2760642e+50	4.9927436e+48
23	4.71	1.7348954e+50	1.0522004e+48	8.1713575e+50	4.9558639e+48
23	4.72	1.7092397e+50	1.041722e+48	8.0676111e+50	4.916928e+48
23	4.73	1.683863e+50	1.0312435e+48	7.9646722e+50	4.8777818e+48
23	4.74	1.6587905e+50	1.0209868e+48	7.8626669e+50	4.8394773e+48
23	4.75	1.6340344e+50	1.01091e+48	7.7616636e+50	4.8018225e+48
23	4.76	1.6095894e+50	1.0007284e+48	7.6616455e+50	4.7634671e+48
23	4.77	1.5854545e+50	9.9048169e+47	7.5626181e+50	4.7245977e+48
23	4.78	1.5616295e+50	9.797206e+47	7.4645889e+50	4.6830645e+48
23	4.79	1.5381135e+50	9.6870104e+47	7.3675634e+50	4.640078e+48
23	4.8	1.5149041e+50	9.5749755e+47	7.2715398e+50	4.5959883e+48
23	4.81	1.4919978e+50	9.4613853e+47	7.1765093e+50	4.5509263e+48
23	4.82	1.4693931e+50	9.346092e+47	7.0824749e+50	4.5048163e+48
23	4.83	1.4470876e+50	9.2292269e+47	6.9894333e+50	4.4577166e+48
23	4.84	1.4250778e+50	9.1107761e+47	6.8973763e+50	4.4096156e+48
23	4.85	1.4033623e+50	8.9907618e+47	6.8063074e+50	4.3605195e+48
23	4.86	1.3819381e+50	8.868835e+47	6.7162193e+50	4.3102538e+48
23	4.87	1.3608038e+50	8.7444367e+47	6.6271145e+50	4.2585407e+48
23	4.88	1.3399562e+50	8.6164875e+47	6.5389863e+50	4.2048459e+48
23	4.89	1.3193911e+50	8.4849898e+47	6.4518226e+50	4.14916e+48
23	4.9	1.2991056e+50	8.3578754e+47	6.3656172e+50	4.095359e+48
23	4.91	1.2790966e+50	8.2160815e+47	6.2803641e+50	4.034096e+48
23	4.92	1.2593614e+50	8.0966039e+47	6.196058e+50	3.9835291e+48
