#	profile	energy	nuELumNum	nuEBarLumNum	nuMuLumNum	nuMuBarLumNum	nuELumEnergy	nuEBarLumEnergy	nuMuLumEnergy	nuMuBarLumEnergy
60	7.78	3.3425861e+44	3.2300131e+44	7.0458339e+43	7.0019013e+43	2.600532e+45	2.5129502e+45	5.4816587e+44	5.4474792e+44
60	7.8	3.1453472e+44	3.0404502e+44	6.6309768e+43	6.59004e+43	2.4533708e+45	2.3715512e+45	5.1721619e+44	5.1402312e+44
60	7.82	2.9602483e+44	2.8664156e+44	6.2450266e+43	6.2084077e+43	2.3149142e+45	2.241537e+45	4.8836108e+44	4.8549748e+44
60	7.84	2.7846313e+44	2.699628e+44	5.8773899e+43	5.8442167e+43	2.1831509e+45	2.1165083e+45	4.6078737e+44	4.5818659e+44
60	7.86	2.6167843e+44	2.5411494e+44	5.5268312e+43	5.4973141e+43	2.0567925e+45	1.9973435e+45	4.3440893e+44	4.3208889e+44
60	7.88	2.4645494e+44	2.394038e+44	5.2059322e+43	5.1784146e+43	1.9420649e+45	1.8865019e+45	4.1022746e+44	4.0805907e+44
60	7.9	2.3160394e+44	2.2530586e+44	4.8950973e+43	4.8705186e+43	1.8296712e+45	1.7799163e+45	3.8671269e+44	3.8477097e+44
60	7.92	2.1796493e+44	2.1217386e+44	4.6080172e+43	4.5854171e+43	1.7262823e+45	1.6804169e+45	3.6495496e+44	3.6316503e+44
60	7.94	2.0520576e+44	2.001166e+44	4.3414445e+43	4.3215837e+43	1.6293337e+45	1.5889258e+45	3.4471069e+44	3.4313374e+44
60	7.96	1.9277455e+44	1.8794181e+44	4.07799e+43	4.0591299e+43	1.5344854e+45	1.4960168e+45	3.2460801e+44	3.2310674e+44
60	7.98	1.8115392e+44	1.7701224e+44	3.8356567e+43	3.8194934e+43	1.4456083e+45	1.4125576e+45	3.060854e+44	3.0479558e+44
60	8	1.7052314e+44	1.6670177e+44	3.6112412e+43	3.596328e+43	1.3641851e+45	1.3336142e+45	2.8889929e+44	2.8770624e+44
60	8.02	1.6028873e+44	1.5698775e+44	3.397045e+43	3.3841627e+43	1.2855156e+45	1.2590418e+45	2.7244301e+44	2.7140985e+44
60	8.04	1.5065271e+44	1.4757277e+44	3.1930235e+43	3.1810038e+43	1.2112478e+45	1.1864851e+45	2.5671909e+44	2.557527e+44
60	8.06	1.415245e+44	1.3873273e+44	3.0004418e+43	2.9895467e+43	1.1406874e+45	1.1181858e+45	2.4183561e+44	2.4095746e+44
60	8.08	1.3303924e+44	1.3045183e+44	2.8208699e+43	2.8107723e+43	1.074957e+45	1.0540508e+45	2.2792629e+44	2.271104e+44
60	8.1	1.2515144e+44	1.2283457e+44	2.6546459e+43	2.6456041e+43	1.0137267e+45	9.9496002e+44	2.1502632e+44	2.1429393e+44
60	8.12	1.1748813e+44	1.1543894e+44	2.4931947e+43	2.4851976e+43	9.540036e+44	9.3736416e+44	2.0244741e+44	2.0179805e+44
60	8.14	1.1055153e+44	1.0864116e+44	2.3461503e+43	2.3386949e+43	8.9988949e+44	8.8433901e+44	1.9097663e+44	1.9036976e+44
60	8.16	1.0388557e+44	1.0223973e+44	2.2059882e+43	2.1995652e+43	8.4770621e+44	8.3427622e+44	1.8000863e+44	1.7948452e+44
60	8.18	9.7480913e+43	9.59757e+43	2.0703287e+43	2.0644545e+43	7.9739387e+44	7.8508123e+44	1.6935289e+44	1.6887238e+44
60	8.2	9.1752168e+43	9.0410528e+43	1.9493161e+43	1.9440802e+43	7.5236777e+44	7.4136633e+44	1.5984392e+44	1.5941458e+44
60	8.22	8.6190626e+43	8.499737e+43	1.8317444e+43	1.8270876e+43	7.0848694e+44	6.9867838e+44	1.5056939e+44	1.501866e+44
60	8.24	8.0988046e+43	7.9902841e+43	1.7214926e+43	1.7172575e+43	6.673415e+44	6.5839941e+44	1.4185099e+44	1.4150202e+44
60	8.26	7.6106547e+43	7.5084011e+43	1.6177069e+43	1.6137163e+43	6.2864007e+44	6.2019393e+44	1.3362259e+44	1.3329297e+44
60	8.28	7.1507899e+43	7.0603987e+43	1.5204553e+43	1.5169277e+43	5.9208541e+44	5.8460101e+44	1.258937e+44	1.2560162e+44
60	8.3	6.7178124e+43	6.632088e+43	1.4283219e+43	1.4249765e+43	5.5757843e+44	5.504633e+44	1.1855072e+44	1.1827305e+44
60	8.32	6.3074927e+43	6.2335015e+43	1.3416485e+43	1.3387609e+43	5.247834e+44	5.1862732e+44	1.1162515e+44	1.1138491e+44
60	8.34	5.9242069e+43	5.852154e+43	1.2598974e+43	1.2570855e+43	4.9407886e+44	4.8806965e+44	1.0507545e+44	1.0484093e+44
60	8.36	5.5611941e+43	5.5004318e+43	1.1832963e+43	1.180925e+43	4.6491583e+44	4.598361e+44	9.8923573e+43	9.8725332e+43
60	8.38	5.2228251e+43	5.1728717e+43	1.1119203e+43	1.1099708e+43	4.3767274e+44	4.3348664e+44	9.317892e+43	9.3015554e+43
60	8.4	4.9009579e+43	4.8531991e+43	1.0433187e+43	1.0414549e+43	4.1168046e+44	4.0766872e+44	8.7638774e+43	8.7482212e+43
60	8.42	4.5957483e+43	4.5529481e+43	9.7851889e+42	9.7684858e+42	3.8696201e+44	3.8335823e+44	8.2391291e+43	8.225065e+43
60	8.44	4.3162436e+43	4.2801703e+43	9.1936746e+42	9.1795968e+42	3.6429096e+44	3.6124638e+44	7.7594614e+43	7.7475797e+43
60	8.46	4.0551697e+43	4.0206002e+43	8.6369902e+42	8.6234991e+42	3.4306736e+44	3.4014278e+44	7.3068937e+43	7.2954803e+43
60	8.48	3.807061e+43	3.7748334e+43	8.1087486e+42	8.0961715e+42	3.2283877e+44	3.2010587e+44	6.8762188e+43	6.8655535e+43
60	8.5	3.572476e+43	3.5452827e+43	7.6117635e+42	7.6011511e+42	3.0366046e+44	3.0134903e+44	6.469999e+43	6.4609785e+43
60	8.52	3.3468211e+43	3.3217758e+43	7.1313435e+42	7.1215693e+42	2.8514916e+44	2.8301529e+44	6.0759046e+43	6.0675771e+43
60	8.54	3.1467241e+43	3.1257705e+43	6.7072468e+42	6.6990695e+42	2.6873024e+44	2.669408e+44	5.7279888e+43	5.7210053e+43
60	8.56	2.9452678e+43	2.9249784e+43	6.2772508e+42	6.2693327e+42	2.5211492e+44	2.5037815e+44	5.3733267e+43	5.3665488e+43
60	8.58	2.7671869e+43	2.7479722e+43	5.8975741e+42	5.8900754e+42	2.3742464e+44	2.3577602e+44	5.0601185e+43	5.0536847e+43
60	8.6	2.5921383e+43	2.5752822e+43	5.5254998e+42	5.5189216e+42	2.2292389e+44	2.2147427e+44	4.7519299e+43	4.7462726e+43
60	8.62	2.4348948e+43	2.4210591e+43	5.1920589e+42	5.1866594e+42	2.0988794e+44	2.0869529e+44	4.4755548e+43	4.4709004e+43
60	8.64	2.2794892e+43	2.2692917e+43	4.8630856e+42	4.859106e+42	1.9694786e+44	1.960668e+44	4.201706e+43	4.1982676e+43
60	8.66	2.1384336e+43	2.1277954e+43	4.5612202e+42	4.5570685e+42	1.8518835e+44	1.8426709e+44	3.9500167e+43	3.9464213e+43
60	8.68	2.0034134e+43	1.9934181e+43	4.2732005e+42	4.2692998e+42	1.7389628e+44	1.7302869e+44	3.7091381e+43	3.7057522e+43
60	8.7	1.8812238e+43	1.8720377e+43	4.0127495e+42	4.0091645e+42	1.6366647e+44	1.6286728e+44	3.491092e+43	3.4879731e+43
60	8.72	1.760454e+43	1.7538636e+43	3.7568933e+42	3.7543213e+42	1.5351159e+44	1.5293691e+44	3.276011e+43	3.2737682e+43
60	8.74	1.6560437e+43	1.6479432e+43	3.5324162e+42	3.5292549e+42	1.4473822e+44	1.4403024e+44	3.0873318e+43	3.0845688e+43
60	8.76	1.5484311e+43	1.5420577e+43	3.3039225e+42	3.3014352e+42	1.3564257e+44	1.3508426e+44	2.8942361e+43	2.8920573e+43
60	8.78	1.4514285e+43	1.445195e+43	3.0967193e+42	3.0942867e+42	1.2743542e+44	1.2688812e+44	2.7189196e+43	2.7167837e+43
60	8.8	1.3610924e+43	1.3566151e+43	2.9051764e+42	2.9034291e+42	1.1977613e+44	1.1938213e+44	2.5565552e+43	2.5550176e+43
60	8.82	1.2737014e+43	1.26979e+43	2.7188883e+42	2.7173619e+42	1.1234046e+44	1.1199548e+44	2.3980595e+43	2.3967132e+43
60	8.84	1.196369e+43	1.1914551e+43	2.5527288e+42	2.5508111e+42	1.0575902e+44	1.0532463e+44	2.2566122e+43	2.254917e+43
60	8.86	1.1174444e+43	1.1143482e+43	2.3856295e+42	2.3844212e+42	9.9005575e+43	9.873125e+43	2.1136678e+43	2.1125972e+43
60	8.88	1.0494217e+43	1.0455496e+43	2.2395656e+42	2.2380545e+42	9.3188645e+43	9.2844804e+43	1.9887342e+43	1.9873924e+43
60	8.9	9.8079106e+42	9.7806915e+42	2.0938848e+42	2.0928226e+42	8.7290404e+43	8.7048154e+43	1.8635575e+43	1.8626121e+43
60	8.92	9.1815266e+42	9.1616985e+42	1.9606523e+42	1.9598784e+42	8.1899217e+43	8.172235e+43	1.7489018e+43	1.7482116e+43
60	8.94	8.6104571e+42	8.5800989e+42	1.8376767e+42	1.836492e+42	7.6977487e+43	7.6706084e+43	1.642883e+43	1.6418238e+43
60	8.96	8.055136e+42	8.0366367e+42	1.7200228e+42	1.7193009e+42	7.2174019e+43	7.2008265e+43	1.5411405e+43	1.5404936e+43
60	8.98	7.5373238e+42	7.5196197e+42	1.6094194e+42	1.6087285e+42	6.7685168e+43	6.7526185e+43	1.4452586e+43	1.4446382e+43
60	9	7.047555e+42	7.0303766e+42	1.5047861e+42	1.5041157e+42	6.3427995e+43	6.327339e+43	1.3543075e+43	1.3537041e+43
60	9.02	6.6113213e+42	6.592836e+42	1.4114349e+42	1.4107135e+42	5.9634118e+43	5.946738e+43	1.2731143e+43	1.2724636e+43
60	9.04	6.17133e+42	6.1560087e+42	1.3176712e+42	1.3170733e+42	5.5788823e+43	5.5650318e+43	1.1911748e+43	1.1906342e+43
60	9.06	5.7752703e+42	5.7679195e+42	1.2337169e+42	1.23343e+42	5.2323949e+43	5.2257351e+43	1.1177475e+43	1.1174876e+43
60	9.08	5.416743e+42	5.4065489e+42	1.1568398e+42	1.156442e+42	4.9184026e+43	4.9091464e+43	1.0504105e+43	1.0500493e+43
60	9.1	5.0549102e+42	5.0426916e+42	1.0793278e+42	1.0788509e+42	4.5999683e+43	4.5888494e+43	9.8218829e+42	9.8175436e+42
60	9.12	4.7307548e+42	4.7223884e+42	1.010382e+42	1.0100554e+42	4.3144484e+43	4.3068182e+43	9.2146835e+42	9.2117057e+42
60	9.14	4.4170509e+42	4.4084506e+42	9.4331303e+41	9.429774e+41	4.0371845e+43	4.0293239e+43	8.621881e+42	8.6188135e+42
60	9.16	4.1384644e+42	4.1301602e+42	8.8379609e+41	8.8347201e+41	3.7908334e+43	3.7832267e+43	8.0955722e+42	8.0926036e+42
60	9.18	3.8691645e+42	3.8613385e+42	8.2627991e+41	8.259745e+41	3.551893e+43	3.5447088e+43	7.5852496e+42	7.5824459e+42
60	9.2	3.6074927e+42	3.6048917e+42	7.7080875e+41	7.7070724e+41	3.3188933e+43	3.3165003e+43	7.0914405e+42	7.0905066e+42
60	9.22	3.3753193e+42	3.3726293e+42	7.2117812e+41	7.2107314e+41	3.1120444e+43	3.1095642e+43	6.6492623e+42	6.6482944e+42
60	9.24	3.1505772e+42	3.1461993e+42	6.7299615e+41	6.7282529e+41	2.9111333e+43	2.9070882e+43	6.2184844e+42	6.2169057e+42
60	9.26	2.9505567e+42	2.9482804e+42	6.3042899e+41	6.3034015e+41	2.7322155e+43	2.7301076e+43	5.8377724e+42	5.8369498e+42
60	9.28	2.7508381e+42	2.7486322e+42	5.8774892e+41	5.8766283e+41	2.5527777e+43	2.5507307e+43	5.45431e+42	5.4535111e+42
60	9.3	2.5755221e+42	2.5725448e+42	5.5021093e+41	5.5009474e+41	2.3952355e+43	2.3924667e+43	5.1169616e+42	5.1158811e+42
60	9.32	2.404041e+42	2.4016377e+42	5.136101e+41	5.1351631e+41	2.2405662e+43	2.2383263e+43	4.7868462e+42	4.785972e+42
60	9.34	2.2418757e+42	2.2406903e+42	4.790566e+41	4.7901034e+41	2.0939119e+43	2.0928048e+43	4.4743887e+42	4.4739566e+42
60	9.36	2.0880247e+42	2.0849982e+42	4.4601292e+41	4.4589481e+41	1.9543911e+43	1.9515583e+43	4.1746809e+42	4.1735754e+42
60	9.38	1.9539601e+42	1.9506216e+42	4.1733181e+41	4.1720152e+41	1.8328146e+43	1.8296831e+43	3.9145723e+42	3.9133503e+42
60	9.4	1.8212008e+42	1.8186558e+42	3.8902624e+41	3.8892692e+41	1.7119288e+43	1.7095365e+43	3.6568466e+42	3.655913e+42
60	9.42	1.7005848e+42	1.7000857e+42	3.6342548e+41	3.63406e+41	1.6019509e+43	1.6014807e+43	3.423468e+42	3.4232845e+42
60	9.44	1.5822e+42	1.5807452e+42	3.3803939e+41	3.3798262e+41	1.4935968e+43	1.4922234e+43	3.1910919e+42	3.1905559e+42
60	9.46	1.4751826e+42	1.4734103e+42	3.1513864e+41	3.1506947e+41	1.3955228e+43	1.3938462e+43	2.9812115e+42	2.9805572e+42
60	9.48	1.3800112e+42	1.3783462e+42	2.9480685e+41	2.9474187e+41	1.3082506e+43	1.3066722e+43	2.7947689e+42	2.7941529e+42
60	9.5	1.2865202e+42	1.2869032e+42	2.7500375e+41	2.7501869e+41	1.2221942e+43	1.222558e+43	2.6125356e+42	2.6126776e+42
60	9.52	1.2014058e+42	1.2008931e+42	2.5673386e+41	2.5671385e+41	1.1437384e+43	1.1432502e+43	2.4441063e+42	2.4439159e+42
60	9.54	1.118515e+42	1.1179051e+42	2.3900897e+41	2.3898516e+41	1.0670633e+43	1.0664815e+43	2.2801455e+42	2.2799185e+42
60	9.56	1.0394599e+42	1.0388612e+42	2.2211335e+41	2.2208998e+41	9.9372368e+42	9.931513e+42	2.1234036e+42	2.1231803e+42
60	9.58	9.6872643e+41	9.6856171e+41	2.0703327e+41	2.0702684e+41	9.2803992e+42	9.2788212e+42	1.9833787e+42	1.9833171e+42
60	9.6	9.0199502e+41	9.0148932e+41	1.9274086e+41	1.9272112e+41	8.6591522e+42	8.6542974e+42	1.8503122e+42	1.8501228e+42
60	9.62	8.4286865e+41	8.422547e+41	1.8009421e+41	1.8007025e+41	8.1083964e+42	8.1024902e+42	1.7325063e+42	1.7322758e+42
60	9.64	7.8170826e+41	7.8159848e+41	1.6706633e+41	1.6706205e+41	7.5356677e+42	7.5346093e+42	1.6105194e+42	1.6104781e+42
60	9.66	7.2917838e+41	7.2804382e+41	1.5574951e+41	1.5570523e+41	7.0438631e+42	7.0329033e+42	1.5045403e+42	1.5041125e+42
60	9.68	6.7851305e+41	6.783578e+41	1.4500626e+41	1.450002e+41	6.5680064e+42	6.5665035e+42	1.4036606e+42	1.403602e+42
60	9.7	6.334548e+41	6.3332692e+41	1.3537827e+41	1.3537328e+41	6.1445116e+42	6.1432711e+42	1.3131692e+42	1.3131208e+42
60	9.72	5.8712088e+41	5.8683864e+41	1.2546176e+41	1.2545074e+41	5.706815e+42	5.7040716e+42	1.2194883e+42	1.2193812e+42
60	9.74	5.4758694e+41	5.4732205e+41	1.1701361e+41	1.1700327e+41	5.3334968e+42	5.3309168e+42	1.1397126e+42	1.1396119e+42
60	9.76	5.0729392e+41	5.0718902e+41	1.0841568e+41	1.0841159e+41	4.9511886e+42	4.9501649e+42	1.0581371e+42	1.0580971e+42
60	9.78	4.7151501e+41	4.7118308e+41	1.0074876e+41	1.0073581e+41	4.6114168e+42	4.6081705e+42	9.853229e+41	9.8519621e+41
60	9.8	4.3999406e+41	4.3988264e+41	9.4030994e+40	9.4026646e+40	4.3119418e+42	4.3108499e+42	9.2150374e+41	9.2146113e+41
60	9.82	4.0906809e+41	4.0890455e+41	8.7416578e+40	8.7410196e+40	4.0170486e+42	4.0154426e+42	8.5843079e+41	8.5836812e+41
60	9.84	3.7931764e+41	3.7925738e+41	8.1066982e+40	8.106463e+40	3.7324855e+42	3.7318926e+42	7.976991e+41	7.9767596e+41
60	9.86	3.5241409e+41	3.5235158e+41	7.5316642e+40	7.5314202e+40	3.4748029e+42	3.4741866e+42	7.4262209e+41	7.4259803e+41
60	9.88	3.2565169e+41	3.2559147e+41	6.9596866e+40	6.9594515e+40	3.2174387e+42	3.2168437e+42	6.8761703e+41	6.8759381e+41
60	9.9	3.0341594e+41	3.0317448e+41	6.4828546e+40	6.4819123e+40	3.0038178e+42	3.0014274e+42	6.4180261e+41	6.4170932e+41
60	9.92	2.8154337e+41	2.8165634e+41	6.0184643e+40	6.0189052e+40	2.7929102e+42	2.7940309e+42	5.9703166e+41	5.970754e+41
60	9.94	2.6053801e+41	2.6047392e+41	5.5679663e+40	5.5677161e+40	2.5897479e+42	2.5891107e+42	5.5345585e+41	5.5343098e+41
60	9.96	2.4148892e+41	2.4133876e+41	5.1600747e+40	5.1594887e+40	2.4052297e+42	2.403734e+42	5.1394344e+41	5.1388508e+41
60	9.98	2.2416158e+41	2.2412436e+41	4.7907209e+40	4.7905757e+40	2.2371325e+42	2.2367611e+42	4.7811395e+41	4.7809945e+41
60	10	2.0743604e+41	2.0743947e+41	4.433598e+40	4.4336114e+40	2.0743604e+42	2.0743947e+42	4.433598e+41	4.4336114e+41
60	10.02	1.9322068e+41	1.9320988e+41	4.1296462e+40	4.129604e+40	1.9360712e+42	1.935963e+42	4.1379055e+41	4.1378632e+41
60	10.04	1.7881282e+41	1.7877448e+41	3.821464e+40	3.8213143e+40	1.7952808e+42	1.7948958e+42	3.8367498e+41	3.8365996e+41
60	10.06	1.6495468e+41	1.650174e+41	3.5261541e+40	3.5263989e+40	1.659444e+42	1.6600751e+42	3.547311e+41	3.5475573e+41
60	10.08	1.5363226e+41	1.5365617e+41	3.2838189e+40	3.2839123e+40	1.5486131e+42	1.5488542e+42	3.3100895e+41	3.3101836e+41
60	10.1	1.417612e+41	1.4190172e+41	3.0311153e+40	3.0316637e+40	1.4317881e+42	1.4332074e+42	3.0614264e+41	3.0619803e+41
60	10.12	1.3035277e+41	1.3033865e+41	2.7859301e+40	2.7858749e+40	1.31917e+42	1.3190271e+42	2.8193612e+41	2.8193054e+41
60	10.14	1.2150496e+41	1.2142545e+41	2.5962529e+40	2.5959426e+40	1.2320603e+42	1.231254e+42	2.6326005e+41	2.6322858e+41
60	10.16	1.1196364e+41	1.1196292e+41	2.393013e+40	2.3930101e+40	1.1375506e+42	1.1375433e+42	2.4313012e+41	2.4312983e+41
60	10.18	1.0355311e+41	1.0348846e+41	2.2126947e+40	2.2124424e+40	1.0541707e+42	1.0535126e+42	2.2525232e+41	2.2522664e+41
60	10.2	9.5726442e+40	9.5781054e+40	2.0464556e+40	2.0466688e+40	9.7640971e+41	9.7696675e+41	2.0873847e+41	2.0876021e+41
60	10.22	8.8042033e+40	8.8049648e+40	1.8818048e+40	1.8818346e+40	8.9978957e+41	8.998674e+41	1.9232045e+41	1.9232349e+41
60	10.24	8.1326257e+40	8.1392685e+40	1.7387811e+40	1.7390403e+40	8.3278087e+41	8.3346109e+41	1.7805118e+41	1.7807773e+41
60	10.26	7.5095852e+40	7.5130496e+40	1.6053399e+40	1.6054751e+40	7.7048344e+41	7.7083889e+41	1.6470787e+41	1.6472174e+41
60	10.28	6.9219013e+40	6.9185544e+40	1.4791381e+40	1.4790075e+40	7.1157145e+41	7.1122739e+41	1.520554e+41	1.5204197e+41
60	10.3	6.3940456e+40	6.3948298e+40	1.3666794e+40	1.3667101e+40	6.585867e+41	6.5866747e+41	1.4076798e+41	1.4077114e+41
60	10.32	5.8962664e+40	5.8973449e+40	1.2603139e+40	1.260356e+40	6.084947e+41	6.08606e+41	1.300644e+41	1.3006874e+41
60	10.34	5.4330812e+40	5.4362968e+40	1.1615032e+40	1.1616287e+40	5.617806e+41	5.6211308e+41	1.2009943e+41	1.201124e+41
60	10.36	5.026034e+40	5.0245107e+40	1.0740903e+40	1.0740308e+40	5.2069712e+41	5.2053931e+41	1.1127575e+41	1.1126959e+41
60	10.38	4.6024834e+40	4.6036066e+40	9.8379523e+39	9.8383906e+39	4.7773778e+41	4.7785437e+41	1.0211794e+41	1.0212249e+41
60	10.4	4.235427e+40	4.2331506e+40	9.0504663e+39	9.0495779e+39	4.4048441e+41	4.4024766e+41	9.4124849e+40	9.411561e+40
60	10.42	3.9019931e+40	3.9010065e+40	8.3389388e+39	8.3385538e+39	4.0658768e+41	4.0648488e+41	8.6891742e+40	8.6887731e+40
60	10.44	3.5809553e+40	3.5821367e+40	7.6546725e+39	7.6551336e+39	3.7385173e+41	3.7397507e+41	7.9914781e+40	7.9919595e+40
60	10.46	3.296546e+40	3.2969906e+40	7.0461559e+39	7.0463294e+39	3.4481871e+41	3.4486522e+41	7.3702791e+40	7.3704605e+40
60	10.48	3.0075998e+40	3.0093746e+40	6.4297479e+39	6.4304405e+39	3.1519645e+41	3.1538246e+41	6.7383758e+40	6.7391017e+40
60	10.5	2.7700675e+40	2.7707074e+40	5.9210744e+39	5.9213242e+39	2.9085709e+41	2.9092428e+41	6.2171282e+40	6.2173904e+40
60	10.52	2.5576373e+40	2.5553698e+40	5.4645039e+39	5.4636189e+39	2.6906345e+41	2.6882491e+41	5.7486581e+40	5.7477271e+40
60	10.54	2.3315765e+40	2.3322335e+40	4.9838946e+39	4.984151e+39	2.4574816e+41	2.4581742e+41	5.2530249e+40	5.2532952e+40
60	10.56	2.1330443e+40	2.1318316e+40	4.557935e+39	4.5574617e+39	2.2524948e+41	2.2512142e+41	4.8131793e+40	4.8126795e+40
60	10.58	1.9663727e+40	1.9649673e+40	4.2015364e+39	4.2009879e+39	2.0804224e+41	2.0789354e+41	4.4452255e+40	4.4446452e+40
60	10.6	1.8056061e+40	1.806094e+40	3.8595809e+39	3.8597713e+39	1.9139425e+41	1.9144597e+41	4.0911557e+40	4.0913576e+40
60	10.62	1.6419818e+40	1.6432934e+40	3.5105832e+39	3.5110951e+39	1.7437847e+41	1.7451776e+41	3.7282394e+40	3.728783e+40
60	10.64	1.5081272e+40	1.5088828e+40	3.2240077e+39	3.2243026e+39	1.6046474e+41	1.6054513e+41	3.4303442e+40	3.4306579e+40
60	10.66	1.3787432e+40	1.3780691e+40	2.9462241e+39	2.945961e+39	1.4697403e+41	1.4690217e+41	3.1406748e+40	3.1403944e+40
60	10.68	1.2533149e+40	1.253294e+40	2.6787144e+39	2.6787062e+39	1.3385404e+41	1.338518e+41	2.860867e+40	2.8608582e+40
60	10.7	1.1430825e+40	1.1424624e+40	2.4425893e+39	2.4423472e+39	1.2230983e+41	1.2224347e+41	2.6135705e+40	2.6133115e+40
60	10.72	1.0540532e+40	1.0533003e+40	2.2521893e+39	2.2518955e+39	1.1299451e+41	1.1291379e+41	2.4143469e+40	2.414032e+40
60	10.74	9.555281e+39	9.5529464e+39	2.0420636e+39	2.0419725e+39	1.0262372e+41	1.0259864e+41	2.1931763e+40	2.1930784e+40
60	10.76	8.6964609e+39	8.6951256e+39	1.8585937e+39	1.8585416e+39	9.3573919e+40	9.3559551e+40	1.9998468e+40	1.9997907e+40
60	10.78	7.9372754e+39	7.9323772e+39	1.6960204e+39	1.6958292e+39	8.5563828e+40	8.5511027e+40	1.82831e+40	1.8281039e+40
60	10.8	7.2653233e+39	7.2678637e+39	1.5530526e+39	1.5531518e+39	7.8465491e+40	7.8492928e+40	1.6772968e+40	1.6774039e+40
60	10.82	6.559242e+39	6.5607373e+39	1.4020493e+39	1.4021076e+39	7.0970998e+40	7.0987177e+40	1.5170173e+40	1.5170805e+40
60	10.84	5.9546464e+39	5.9545916e+39	1.2726926e+39	1.2726904e+39	6.4548367e+40	6.4547773e+40	1.3795987e+40	1.3795964e+40
60	10.86	5.3897464e+39	5.3928191e+39	1.1522287e+39	1.1523486e+39	5.8532646e+40	5.8566016e+40	1.2513203e+40	1.2514506e+40
60	10.88	4.8894927e+39	4.8932111e+39	1.045365e+39	1.0455101e+39	5.3197681e+40	5.3238137e+40	1.1373571e+40	1.137515e+40
60	10.9	4.4664742e+39	4.4653778e+39	9.5453183e+38	9.5448905e+38	4.8684568e+40	4.8672618e+40	1.0404397e+40	1.0403931e+40
60	10.92	4.0275075e+39	4.0285969e+39	8.6090164e+38	8.6094416e+38	4.3980382e+40	4.3992279e+40	9.4010459e+39	9.4015102e+39
60	10.94	3.6647284e+39	3.6655266e+39	7.8333876e+38	7.8336991e+38	4.0092129e+40	4.0100861e+40	8.569726e+39	8.5700668e+39
60	10.96	3.3215829e+39	3.3193821e+39	7.0973569e+38	7.096498e+38	3.6404549e+40	3.6380428e+40	7.7787032e+39	7.7777618e+39
60	10.98	2.9745339e+39	2.9750985e+39	6.3580183e+38	6.3582386e+38	3.2660382e+40	3.2666581e+40	6.9811041e+39	6.981346e+39
60	11	2.699414e+39	2.6989131e+39	5.7690689e+38	5.7688734e+38	2.9693554e+40	2.9688044e+40	6.3459758e+39	6.3457608e+39
60	11.02	2.4284684e+39	2.4268825e+39	5.1890241e+38	5.1884052e+38	2.6761721e+40	2.6744245e+40	5.7183045e+39	5.7176226e+39
60	11.04	2.1932928e+39	2.1950179e+39	4.6892713e+38	4.6899445e+38	2.4213953e+40	2.4232997e+40	5.1769556e+39	5.1776988e+39
60	11.06	1.9689046e+39	1.969667e+39	4.2088415e+38	4.2091391e+38	2.1776085e+40	2.1784517e+40	4.6549787e+39	4.6553078e+39
60	11.08	1.7775212e+39	1.7775895e+39	3.799188e+38	3.7992146e+38	1.9694935e+40	1.9695691e+40	4.2095003e+39	4.2095298e+39
60	11.1	1.5972412e+39	1.5978319e+39	3.4143286e+38	3.4145592e+38	1.7729378e+40	1.7735934e+40	3.7899047e+39	3.7901607e+39
60	11.12	1.4288589e+39	1.4296792e+39	3.0546425e+38	3.0549626e+38	1.5888911e+40	1.5898032e+40	3.3967625e+39	3.3971184e+39
60	11.14	1.2826815e+39	1.2817205e+39	2.740659e+38	2.7402839e+38	1.4289072e+40	1.4278367e+40	3.0530941e+39	3.0526763e+39
60	11.16	1.1458084e+39	1.1455283e+39	2.4487123e+38	2.448603e+38	1.2787221e+40	1.2784096e+40	2.732763e+39	2.732641e+39
60	11.18	1.0307466e+39	1.0310731e+39	2.2033185e+38	2.203446e+38	1.1523747e+40	1.1527397e+40	2.4633101e+39	2.4634526e+39
60	11.2	9.2195585e+38	9.2170965e+38	1.9702979e+38	1.9702018e+38	1.0325906e+40	1.0323148e+40	2.2067336e+39	2.206626e+39
60	11.22	8.2562986e+38	8.2704421e+38	1.7658691e+38	1.7664211e+38	9.263567e+39	9.279436e+39	1.9813052e+39	1.9819245e+39
60	11.24	7.2976653e+38	7.2952908e+38	1.5595358e+38	1.5594432e+38	8.2025758e+39	8.1999069e+39	1.7529182e+39	1.7528141e+39
60	11.26	6.5072551e+38	6.5099596e+38	1.3910437e+38	1.3911492e+38	7.3271693e+39	7.3302145e+39	1.5663152e+39	1.566434e+39
60	11.28	5.7382373e+38	5.7396009e+38	1.226563e+38	1.2266162e+38	6.4727317e+39	6.4742698e+39	1.3835631e+39	1.3836231e+39
60	11.3	5.1537037e+38	5.1547709e+38	1.1016036e+38	1.1016453e+38	5.8236852e+39	5.8248912e+39	1.2448121e+39	1.2448592e+39
60	11.32	4.564829e+38	4.5666236e+38	9.7580593e+37	9.7587596e+37	5.1673864e+39	5.1694179e+39	1.1046123e+39	1.1046916e+39
60	11.34	4.0414447e+38	4.0388053e+38	8.6355474e+37	8.6345173e+37	4.5829983e+39	4.5800052e+39	9.7927107e+38	9.7915426e+38
60	11.36	3.5507112e+38	3.548286e+38	7.5868809e+37	7.5859345e+37	4.0336079e+39	4.030853e+39	8.6186967e+38	8.6176216e+38
